household_code,year,village_,district_,Age_head_,head_female_,Head_educ_,Head_born_village_,Head_belong_Biggest_caste_,Head_marital_status_,Max_HH_educ_,num_of_children_,num_of_male_adults_,num_of_female_adults_,num_of_elders_,aeu_,High_prod_imp_aeu_,low_prod_imp_aeu_,high_non_prod_imp_aeu_,low_non_prod_imp_aeu_,other_implements_aeu_,Total_imp_value_aeu_,Large_livstk_begin_val_aeu_,Small_livstk_begin_val_aeu_,V_small_livstk_begin_val_aeu_,Beehives_begin_val_aeu_,Tot_livstk_begin_val_aeu_,Large_livstk_end_val_aeu_,Small_livstk_end_val_aeu_,V_small_livstk_end_val_aeu_,Beehives_end_val_aeu_,Tot_livstk_end_val_aeu_,Crop_land_sqm_aeu_,Pasture_land_sqm_aeu_,Agroforestry_land_sqm_aeu_,Silvipasture_land_sqm_aeu_,Fallow_land_sqm_aeu_,Forest_land_sqm_aeu_,Land_rented_in_sqm_aeu_,Land_rented_out_sqm_aeu_,Other_land_sqm_aeu_,Total_land_owned_sqm_aeu_,Bank_saving_aeu_,Jewellery_aeu_,debt_aeu_,Serious_crop_fail_,Serious_crop_fail_severe_,Serious_illness_,Serious_illness_severe_,Death_adult_,Death_adult_severe_,land_loss_,Land_loss_severe_,Livestock_loss_,Livestock_loss_severe_,Oth_asset_loss_,Oth_asset_loss_severe_,wage_employ_loss_,wage_employ_loss_severe_,Costly_social_events_,Costly_social_events_severe_,Tot_for_inc_aeu_,For_cash_inc_aeu_,Tot_nonfor_env_inc_aeu_,Nonfor_env_cash_inc_aeu_,Forest_service_inc_aeu_,FUG_payment_inc_aeu_,Wage_forest_env_inc_aeu_,Tot_env_inc_aeu_,Env_cash_inc_aeu_,Tot_crop_inc_aeu_,Crop_cash_inc_aeu_,Tot_live_inc_aeu_,Live_cash_inc_aeu_,Remit_inc_aeu_,Gov_service_inc_aeu_,Gifts_inc_aeu_,Pension_inc_aeu_,Tot_suppot_inc_aeu_,Land_rent_out_inc_aeu_,Compensation_inc_aeu_,other_inc_aeu_,Tot_other_inc_aeu_,Biz_inc_aeu_,Wage_agri_inc_aeu_,Wage_unskll_off_farm_inc_aeu_,Wage_skill_off_farm_inc_aeu_,Other_wage_inc_aeu_,Tot_wage_inc_aeu_,Total_inc_aeu_,Total_cash_inc_aeu_
1023056,2009,Chainpur,Chitwan,40,0,7,0,1,1,12,0,3,3,1,6.68,172904.1916,3892.215569,2245.508982,8682.634731,0,187724.5509,53143.71257,3517.964072,0,0,56661.676,53143.71257,4940.11976,0,0,58083.832,1925.997006,0,0,0,0,0,0,1013.682635,101.3682635,2027.365269,3742.51497,4491.017964,149700.5988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.7305389,0,2627.245509,0,0,0,0,2761.9761,0,24074.1018,18795.36329,14601.49701,10081.38141,0,770.9580838,0,0,770.95807,748.502994,0,0,748.50299,-458757.485,112.2754491,0,0,0,112.27545,-415688.1737,-428249.0038
1021111,2009,Hemja,Kaski,47,0,9,0,1,1,9,1,1,3,0,4.64,0,0,215.5172414,2413.793103,1034.482759,3663.793103,28448.27586,1077.586207,0,0,29525.861,29525.86207,1508.62069,0,0,31034.482,0,0,0,0,0,0,0,0,20.47413767,20.47413767,0,5818.965517,215517.2414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-802.8017241,0,74.35344828,0,0,0,0,-728.4483,0,2281.681034,0,13338.36207,6894.737445,0,0,0,0,0,0,0,646.5517241,646.5517,2198.275862,0,0,0,0,0,17736.42241,9739.565031
10111051,2009,Lete,Mustang,61,0,3,1,1,3,9,2,1,2,0,4.4,113.6363636,0,0,2931.818182,0,3045.454545,0,0,0,0,0,0,0,0,0,0,113.6363636,0,0,0,0,0,2272.727273,0,340.9090909,454.5454545,0,13636.36364,34090.90909,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10795.45455,5284.090909,2500,681.8181818,0,0,0,13295.454,5965.9092,15381.81818,9102.114788,929.5454545,909.0909091,0,0,0,0,0,681.8181818,0,0,681.81818,8181.818182,170.4545455,0,1022.727273,0,1193.1818,39663.63636,26033.93297
1023219,2009,Chainpur,Chitwan,53,0,0,0,1,1,12,0,3,1,0,3.88,24484.53608,644.3298969,6443.298969,7989.690722,0,39561.85567,63144.3299,9793.814433,0,0,72938.141,73453.60825,11855.6701,0,0,85309.281,1308.904639,0,0,0,0,0,0,0,174.5206186,1483.425258,0,6701.030928,257731.9588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1546.391753,0,2371.134021,0,0,0,0,3917.5259,0,16771.13402,12300.18575,8164.948454,3525.653243,139175.2577,0,0,0,0,0,0,0,0,29381.4433,0,0,0,0,0,197410.3093,184382.54
10125113,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10113172,2009,Lete,Mustang,40,0,9,1,0,1,9,2,1,1,0,3.44,0,145.3488372,0,7412.790698,0,7558.139535,0,0,0,0,0,0,0,0,0,0,436.0465116,290.6976744,0,0,436.0465116,0,0,290.6976744,72.6744186,1235.465116,14534.88372,29069.76744,5813.953488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1969.476744,0,0,0,0,0,0,1969.4767,0,370.6395349,0,136.627907,0,36337.2093,0,0,0,0,1308.139535,0,0,1308.1395,1718.023256,0,0,0,0,0,41840.11628,39363.37209
1023052,2009,Chainpur,Chitwan,39,1,0,0,1,9,12,0,1,1,0,1.88,0,159.5744681,0,26.59574468,0,186.1702128,50531.91489,5797.87234,0,0,56329.789,53191.48936,6648.93617,0,0,59840.426,1260.632979,0,0,0,0,0,0,0,180.0904255,1440.723404,1063.829787,797.8723404,7978.723404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.5744681,0,4139.361702,0,0,0,0,4298.936,0,17908.51064,1229.980126,11510.6383,6542.592287,0,0,0,15957.44681,15957.447,0,0,0,0,0,0,0,0,0,0,49675.53191,23730.01922
10125045,2009,Kunjo,Mustang,48,0,2,1,1,1,20,1,3,2,0,5.88,0,1088.435374,0,2806.122449,595.2380952,4489.795918,0,7142.857143,0,0,7142.8569,0,7142.857143,0,0,7142.8569,255.1020408,0,0,0,0,0,765.3061224,0,255.1020408,510.2040816,14455.78231,5102.040816,68027.21088,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2712.585034,177.0833333,227.0408163,0,85.03401361,0,4914.965986,7939.626,5177.0835,4460.034014,993.418249,9592.687075,1294.570511,10204.08163,0,442.1768707,11904.7619,12346.938,0,0,0,0,0,280.6122449,0,0,0,280.61224,44823.97959,30296.70475
10125065,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1023194,2009,Chainpur,Chitwan,69,0,4,0,1,1,4,0,0,1,1,1.76,0,1562.5,681.8181818,2443.181818,0,4687.5,51136.36364,26704.54545,0,0,77840.906,62500,19034.09091,0,0,81534.094,2981.724432,0,0,0,0,0,0,0,480.9232955,3462.647727,0,284.0909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3051.136364,0,718.75,0,0,0,0,3769.8865,0,23169.88636,2949.481173,11838.06818,7261.268587,28409.09091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67186.93182,38619.84067
1023115,2009,Chainpur,Chitwan,50,0,0,0,1,1,0,0,1,2,0,2.76,0,724.6376812,1811.594203,3514.492754,0,6050.724638,79710.14493,22463.76812,0,0,102173.91,90579.71014,31521.73913,0,0,122101.45,1472.043478,0,0,0,0,0,0,0,122.6702899,1594.713768,0,9057.971014,54347.82609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1594.202899,0,0,905.7971014,0,2500,905.79712,7644.927536,1539.829376,4490.942029,3395.152174,143478.2609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158114.1304,149319.0395
1023111,2009,Chainpur,Chitwan,69,0,1,0,0,1,17,0,2,2,1,4.64,28017.24138,3771.551724,2155.172414,15301.72414,0,49245.68966,72198.27586,16918.10345,0,0,89116.383,71120.68966,18857.75862,0,0,89978.445,1678.256466,0,0,0,0,0,0,1459.353448,72.96767241,1751.224138,32327.58621,15086.2069,64655.17241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3038.793103,0,560.3448276,0,0,0,0,-2478.4482,0,5754.310345,1940.101871,14887.93103,12488.43634,3232.758621,0,0,53017.24138,53017.242,0,0,0,0,0,129.3103448,0,0,0,129.31035,74543.10345,70807.84856
1021027,2009,Hemja,Kaski,69,0,0,1,1,1,12,0,2,2,1,4.48,196428.5714,1116.071429,5580.357143,3906.25,4464.285714,211495.5357,31250,7142.857143,0,0,38392.855,27232.14286,7589.285714,0,0,34821.43,1562.5,0,0,558.0357143,0,0,0,446.4285714,55.80357143,2176.339286,0,18080.35714,133928.5714,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,859.375,0,5718.75,0,0,0,0,6578.125,0,24943.52679,6201.390694,6611.607143,920.1043738,0,7366.071429,0,16629.46429,23995.535,0,0,0,0,52031.25,0,0,0,0,0,114160.0446,83148.28078
1023207,2009,Chainpur,Chitwan,46,0,0,0,1,1,9,0,2,2,1,4.6,0,543.4782609,0,2608.695652,0,3152.173913,6521.73913,11521.73913,0,0,18043.479,6521.73913,14130.43478,0,0,20652.174,1324.83913,0,73.60217391,0,0,0,0,0,16.9285,1415.369804,434.7826087,6521.73913,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6847.826087,469.5652174,1267.391304,0,0,0,0,8115.2173,469.56522,5830,282.8063241,3984.782609,2920.44328,1304.347826,0,0,9608.695652,9608.6953,0,0,0,0,0,1260.869565,1630.434783,0,0,2891.3044,31734.34783,17477.16265
1023079,2009,Chainpur,Chitwan,61,0,0,1,1,1,5,2,1,1,0,3.04,0,24.67105263,0,98.68421053,0,123.3552632,0,1973.684211,0,0,1973.6842,0,1973.684211,0,0,1973.6842,445.4868421,0,0,0,0,0,0,0,111.3717105,556.8585526,0,164.4736842,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1312.5,0,78.94736842,0,0,0,0,1391.4474,0,-37.82894737,0,873.3552632,704.3187606,1809.210526,1315.789474,0,0,1315.7894,0,0,0,0,0,394.7368421,0,0,0,394.73685,5746.710526,4224.055603
1021050,2009,Hemja,Kaski,66,0,8,1,1,9,10,6,4,2,1,11.72,0,17.06484642,1706.484642,955.6313993,511.9453925,3191.12628,0,2090.443686,0,0,2090.4436,0,2943.686007,0,0,2943.686,442.8327694,0,0,0,0,0,0,0,45.22184056,488.0546099,0,6911.262799,21331.05802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,444.9658703,0,701.7918089,0,0,0,0,1146.7577,0,2957.167235,415.3544314,1361.774744,473.4186227,0,0,0,2559.726962,2559.7271,0,0,0,0,0,0,0,0,0,0,8025.426621,3448.500017
10113150,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1023119,2009,Chainpur,Chitwan,33,0,7,0,1,2,8,3,1,2,0,4.68,3205.128205,961.5384615,534.1880342,1346.153846,0,6047.008547,0,747.8632479,0,0,747.86322,0,2243.589744,0,0,2243.5898,1012.816239,0,0,0,0,0,0,0,72.34401709,1085.160256,747.8632479,427.3504274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,662.3931624,0,0,0,0,662.39319,0,-530.982906,-46.74145299,-211.5384615,0,23504.2735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23424.1453,23457.53205
10112112,2009,Lete,Mustang,53,0,8,1,1,1,13,0,2,2,0,3.76,73138.29787,319.1489362,6781.914894,14361.70213,10638.29787,105239.3617,0,0,0,0,0,0,0,0,0,0,1462.765957,0,1462.765957,0,2659.574468,0,0,0,7.978723226,5593.085106,13297.87234,212765.9574,3989.361702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5106.382979,0,305.8510638,0,558.5106383,3989.361702,0,9960.1064,4547.8726,7311.170213,2081.043509,6901.595745,0,13297.87234,638.2978723,0,28723.40426,29361.701,0,3989.361702,66489.3617,70478.727,8331.382979,0,0,0,0,0,145642.5532,128098.5967
1021070,2009,Hemja,Kaski,65,1,0,1,1,3,0,0,0,0,1,0.72,0,97222.22222,0,5555.555556,0,102777.7778,164166.6667,66666.66667,0,0,230833.33,194722.2222,117361.1111,0,0,312083.34,2777.777778,0,0,1041.666667,0,0,2777.777778,0,347.2222222,4166.666667,0,77777.77778,13888.88889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6250,0,46402.77778,0,0,0,0,52652.777,0,58847.22222,15954.05693,111944.4444,78238.80677,0,6944.444444,2777.777778,0,9722.2227,0,0,0,0,62500,1666.666667,0,0,0,1666.6666,297333.3333,168081.7526
10125014,2009,Kunjo,Mustang,64,0,0,1,1,3,8,4,2,2,0,6.52,1150.306748,184.0490798,1226.993865,828.2208589,0,3389.570552,9294.478528,15015.33742,0,0,24309.816,7791.411043,11855.82822,0,0,19647.24,383.4355828,0,0,0,76.68711656,0,306.7484663,0,153.3742331,613.4969325,766.8711656,0,49846.62577,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8611.196319,145.0920245,2794.478528,0,191.7177914,0,0,11597.393,336.80981,9356.748466,7770.392714,15801.99387,7021.843008,0,460.1226994,1150.306748,0,1610.4294,0,0,0,0,-276.0736196,1065.95092,0,621.1656442,0,1687.1166,39777.60736,18150.51793
1023209,2009,Chainpur,Chitwan,48,0,0,0,1,1,10,2,1,2,1,5.2,0,769.2307692,2884.615385,1826.923077,0,5480.769231,26634.61538,13846.15385,0,0,40480.77,22788.46154,15000,0,0,37788.461,651.0961538,0,0,0,0,0,0,0,65.10961538,716.2057692,192.3076923,961.5384615,961.5384615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4020.192308,0,678.8461538,0,0,0,0,4699.0386,0,9734.038462,0,7021.923077,2330.486401,0,0,0,21730.76923,21730.77,0,0,0,0,0,0,0,0,2163.461538,2163.4614,45349.23077,26224.71717
10113153,2009,Lete,Mustang,70,0,0,0,1,1,0,3,3,3,1,9.12,0,32.89473684,0,548.245614,0,581.1403509,0,18421.05263,0,0,18421.053,0,21162.2807,0,0,21162.281,0,0,0,0,0,0,0,0,32.89473815,32.89473815,0,87.71929825,3289.473684,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2108.552632,1117.324561,1448.464912,1145.833333,548.245614,438.5964912,0,4543.8599,3250,57.56578947,0,65.78947368,24.67105263,0,45504.38596,186.4035088,0,45690.789,0,0,0,0,0,2192.982456,0,219.2982456,0,2412.2808,52770.28509,51377.74123
1021001,2009,Hemja,Kaski,62,0,0,1,1,1,0,0,1,1,0,1.6,0,3125,6250,3250,13750,26375,46250,0,0,0,46250,46250,0,0,0,46250,606.2500179,0,0,0,0,0,0,0,331.2499821,937.5,625,67500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2906.25,2218.75,8300,0,0,0,0,11206.25,2218.75,24773.125,13113.50994,13834.375,7341.192494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49813.75,22673.45243
1021017,2009,Hemja,Kaski,69,0,3,1,1,1,13,1,1,3,1,5,0,11000,3000,11460,8000,33460,44000,6400,0,0,50400,40000,5000,0,0,45000,2030.999947,0,0,300,0,0,100,1331.000042,50,2380.999947,20000,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1576,105,10944,0,0,1200,0,13720,1305,27457.2,11072.23373,11860,8062.542488,0,0,500,15200,15700,0,0,0,0,54000,0,0,0,0,0,122737.2,90139.77622
1023125,2009,Chainpur,Chitwan,48,0,5,0,1,1,15,0,3,1,0,3.88,12886.59794,1546.391753,2577.319588,6520.618557,0,23530.92784,102576.8041,0,0,0,102576.8,90463.40206,0,0,0,90463.398,719.8975515,0,0,0,0,0,0,0,87.26030928,807.1578608,128.8659794,1288.659794,25773.19588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1157.216495,0,605.6701031,0,0,0,0,1762.8866,0,12007.73196,3917.866688,25845.36082,22779.78357,18041.23711,0,257.7319588,0,257.73196,0,0,0,0,0,0,0,0,0,0,57914.94845,44996.61933
1021042,2009,Hemja,Kaski,69,0,0,1,1,1,15,0,2,3,1,5.52,14492.75362,90.57971014,3623.188406,5615.942029,9963.768116,33786.23188,36231.88406,0,0,0,36231.883,36231.88406,0,0,0,36231.883,634.057971,0,0,0,0,0,0,0,226.4492754,860.5072464,9057.971014,22644.92754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5231.884058,0,2478.26087,0,0,543.4782609,0,8253.623,543.47827,18636.77536,6305.25993,1340.57971,228.4395919,0,0,18115.94203,60326.08696,78442.031,0,81.52173913,0,81.521736,-815.2173913,0,0,0,0,0,105939.3116,84785.51112
10125099,2009,Kunjo,Mustang,50,0,3,1,1,1,8,1,2,2,0,4.84,0,681.8181818,0,2582.644628,0,3264.46281,11776.8595,151446.281,0,0,163223.14,11157.02479,157438.0165,0,0,168595.05,2066.115702,0,0,0,826.446281,0,0,0,51.65289256,2944.214876,413.2231405,413.2231405,41322.31405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6015.495868,8.26446281,270.661157,0,0,0,0,6286.1572,8.2644625,11549.58678,4821.952479,20737.60331,12624.35266,0,0,206.6115702,0,206.61157,0,0,0,0,2454.545455,0,0,1115.702479,0,1115.7025,42350.20661,21231.42911
1023123,2009,Chainpur,Chitwan,66,0,0,0,0,3,11,2,2,1,1,5.76,10416.66667,1684.027778,2517.361111,2543.402778,0,17161.45833,29513.88889,3576.388889,0,0,33090.277,24305.55556,3645.833333,0,0,27951.389,587.7951389,0,0,0,0,0,0,0,117.5590278,705.3541667,1736.111111,1736.111111,17361.11111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.10416667,0,1209.375,0,0,0,0,1274.4791,0,7973.784722,3310.326665,8469.097222,6902.873602,0,0,0,3125,3125,0,0,0,0,0,104.1666667,0,0,0,104.16666,20946.52778,13442.36693
1023203,2009,Chainpur,Chitwan,48,1,0,1,1,1,11,4,2,2,0,6.6,0,530.3030303,454.5454545,636.3636364,0,1621.212121,21515.15152,7575.757576,0,0,29090.908,21515.15152,7424.242424,0,0,28939.395,769.4772727,0,0,0,0,0,0,0,51.29848485,820.7757576,1515.151515,3787.878788,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3478.787879,0,1560.606061,0,0,0,0,5039.394,0,4642.575758,0,3735.606061,1600.974026,6212.121212,0,0,8636.363636,8636.3633,0,0,0,0,0,0,0,0,0,0,28266.06061,16449.45887
1021012,2009,Hemja,Kaski,38,0,9,1,1,1,9,2,1,1,0,3.68,0,1114.130435,2853.26087,9184.782609,5434.782609,18586.95652,38722.82609,0,0,0,38722.824,47282.6087,0,0,0,47282.609,1086.956522,0,0,0,815.2173913,0,0,0,67.93478261,1970.108696,0,20380.43478,27173.91304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1323.369565,0,5555.706522,0,0,0,0,6879.0762,0,29198.36957,11648.65143,13554.34783,5066.000198,0,0,0,0,0,815.2173913,0,0,815.21741,88605.97826,0,0,0,0,0,139052.9891,106135.8473
1021034,2009,Hemja,Kaski,70,0,0,1,1,1,17,6,4,4,2,13.12,11432.92683,228.6585366,2972.560976,6478.658537,7240.853659,28353.65854,12042.68293,0,0,0,12042.683,11737.80488,0,0,0,11737.805,266.7682927,0,0,0,0,0,0,0,19.05487805,285.8231707,0,19054.87805,38109.7561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1073.932927,0,1892.14939,0,0,0,0,2966.0823,0,7544.588415,3335.310194,12371.18902,7923.052335,0,335.3658537,0,33612.80488,33948.172,0,0,0,0,0,0,0,0,0,0,56830.03049,45206.53326
1021004,2009,Hemja,Kaski,38,0,5,1,1,1,8,1,2,1,0,4.08,0,0,5147.058824,1593.137255,0,6740.196078,51470.58824,0,0,0,51470.59,51470.58824,0,0,0,51470.59,1225.490196,0,0,0,0,0,0,0,61.2745098,1286.764706,0,3308.823529,25245.09804,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1203.431373,0,5417.892157,0,0,0,0,6621.3237,0,16100.4902,866.2411586,20863.97059,14709.37718,0,0,612.745098,0,612.74512,0,0,0,0,11838.23529,0,0,0,0,0,56036.76471,28026.59873
1023097,2009,Chainpur,Chitwan,57,1,5,0,0,2,10,3,1,2,0,5.4,0,518.5185185,2222.222222,2740.740741,0,5481.481481,75555.55556,11111.11111,0,0,86666.664,75185.18519,8333.333333,0,0,83518.516,877.7740741,0,0,0,0,0,0,0,250.7925926,1128.566667,925.9259259,4629.62963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288.8888889,0,1311.111111,0,0,0,0,1600,0,7590.740741,0,9668.518519,6211.039734,0,0,0,0,0,0,0,0,0,-518333.3333,0,0,0,0,0,-499474.0741,-512122.2936
1023173,2009,Chainpur,Chitwan,24,0,9,1,0,1,9,2,1,2,0,3.68,1902.173913,1766.304348,271.7391304,2785.326087,0,6725.543478,0,11005.43478,0,0,11005.435,10869.56522,14673.91304,0,0,25543.479,1748.05163,0,0,0,0,0,0,920.0271739,92.00271739,1840.054348,0,3804.347826,27173.91304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3888.586957,0,1842.391304,0,0,0,0,5730.978,0,24752.44565,1240.073859,9673.913043,2198.616601,36684.78261,0,135.8695652,7336.956522,7472.8262,0,0,0,0,0,244.5652174,0,0,0,244.56522,84559.51087,47840.86437
1023077,2009,Chainpur,Chitwan,60,0,0,0,1,1,15,1,2,2,0,4.12,0,752.4271845,4611.650485,2791.262136,0,8155.339806,46601.94175,7888.349515,0,0,54490.293,41019.41748,11893.20388,0,0,52912.621,1479.18932,0,0,0,0,0,0,0,164.3543689,1643.543689,2912.621359,9708.737864,7281.553398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6685.436893,0,0,0,0,6685.437,0,7168.68932,0,15709.95146,11203.99639,0,0,728.1553398,16747.57282,17475.729,0,0,0,0,0,0,0,0,0,0,47039.80583,28679.72454
10125122,2009,Kunjo,Mustang,59,0,4,0,0,1,4,0,2,1,0,3.08,0,1688.311688,0,7370.12987,0,9058.441558,0,0,0,0,0,0,0,0,0,0,811.6883117,0,0,0,730.5194805,32467.53247,0,0,487.012987,34496.75325,1623.376623,2110.38961,16233.76623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4258.116883,779.2207792,194.8051948,0,0,649.3506494,0,5102.2729,1428.5714,6055.194805,1577.115933,295.4545455,87.54208754,324.6753247,0,324.6753247,0,324.67532,0,0,0,0,2386.363636,0,0,0,0,0,14488.63636,6128.943734
1021102,2009,Hemja,Kaski,60,0,5,0,1,1,5,0,1,0,0,0.88,0,0,7386.363636,4545.454545,0,11931.81818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.86363365,73.86363365,0,17045.45455,56818.18182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4829.545455,2130.681818,56.81818182,0,0,1704.545455,0,6590.9092,3835.2273,551.1363636,0,0,0,10227.27273,0,8522.727273,0,8522.7275,0,0,0,0,3306.818182,1420.454545,0,0,0,1420.4546,30619.31818,27312.5
10111054,2009,Lete,Mustang,39,0,0,0,0,1,3,2,1,1,0,3.68,0,407.6086957,0,2065.217391,0,2472.826087,3464.673913,0,0,0,3464.6738,3464.673913,0,0,0,3464.6738,0,0,0,0,0,0,1358.695652,0,8.152173731,8.152173731,0,4076.086957,4076.086957,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7192.934783,1222.826087,97.82608696,0,0,0,0,7290.7607,1222.826,12657.6087,2045.901228,6277.173913,3920.031056,0,0,244.5652174,0,244.56522,0,0,0,0,1141.304348,190.2173913,0,0,0,190.21739,27801.63043,8764.845327
1023127,2009,Chainpur,Chitwan,85,0,0,0,1,1,12,3,1,3,2,7.28,824.1758242,851.6483516,2884.615385,6085.164835,0,10645.6044,40590.65934,4258.241758,0,0,44848.902,43887.36264,3159.340659,0,0,47046.703,465.0686813,0,0,0,0,0,0,0,4.185618132,469.2542995,2747.252747,3571.428571,13736.26374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206.043956,0,2237.637363,0,0,0,0,2443.6814,0,5832.417582,201.0600718,1237.637363,840.9297132,27472.52747,412.0879121,0,4945.054945,5357.1431,0,0,0,0,8653.846154,0,0,0,0,0,50997.25275,42525.50627
1023189,2009,Chainpur,Chitwan,63,0,0,0,1,1,5,1,1,2,1,4.2,0,559.5238095,0,642.8571429,0,1202.380952,6666.666667,2142.857143,0,0,8809.5234,6666.666667,5119.047619,0,0,11785.714,886.7309524,0,0,0,0,0,4836.714286,0,80.61190476,967.3428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1625,0,546.4285714,0,0,0,0,2171.4285,0,17659.52381,0,765.4761905,0,357.1428571,1071.428571,0,0,1071.4286,0,0,0,0,0,3988.095238,0,0,0,3988.0952,26013.09524,5416.666667
1023113,2009,Chainpur,Chitwan,55,0,10,1,0,1,15,0,2,3,0,4.88,0,1434.42623,2561.47541,1127.04918,0,5122.95082,45081.96721,8401.639344,0,0,53483.605,53278.68852,8606.557377,0,0,61885.246,971.307377,0,0,0,416.2745902,0,0,0,69.37909836,1456.961066,0,0,40983.60656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.44262295,0,871.9262295,107.5819672,0,0,0,890.36884,107.58197,6910.860656,4213.517455,6640.368852,4791.286986,0,614.7540984,0,10450.81967,11065.574,0,0,0,0,19549.18033,0,0,0,0,0,45056.35246,39727.14051
1021077,2009,Hemja,Kaski,63,0,5,1,1,1,17,2,3,2,0,5.96,8389.261745,9228.187919,1677.852349,6375.838926,2013.422819,27684.56376,39093.95973,5201.342282,0,0,44295.301,45805.36913,3523.489933,0,0,49328.859,975.6711505,0,0,0,671.1409396,0,0,0,31.87919423,1678.691284,8389.261745,22651.00671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,865.352349,0,2635.067114,0,427.852349,503.3557047,0,4431.6274,931.20807,10413.6745,766.5674924,8125,3436.781609,0,0,83.89261745,35234.89933,35318.793,503.3557047,0,42449.66443,42953.02,0,0,0,0,0,0,101242.1141,83406.36924
10111022,2009,Lete,Mustang,48,1,0,1,1,5,0,0,1,1,1,2.6,11538.46154,269.2307692,0,27692.30769,0,39500,102846.1538,0,0,0,102846.16,102846.1538,0,0,0,102846.16,5865.384615,0,0,0,288.4615385,0,0,96.15384615,288.4615385,6442.307692,3076.923077,57692.30769,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,7507.692308,0,4300,0,0,19230.76923,0,31038.461,19230.77,13173.07692,7571.747841,23428.84615,9917.681032,0,0,0,0,0,1538.461538,0,2307.692308,3846.1538,0,0,0,0,0,0,71486.53846,40566.35195
